Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
UPSRTC - STD0356,Ordinary Non AC Seater 2+3,23:18,06:03,06h 45m,448,52 Seats available,3.3,Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - RKD0050,Shatabdi AC Seater 2+2,23:30,05:00,05h 30m,598,37 Seats available,"3.5
10",Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),23:59,05:55,05h 56m,807,25 Seats available,"4.3
51",Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
New Khaira TPT,AC Sleeper (2+1),23:15,05:00,05h 45m,900,13 Seats available,"3.7
33",Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,23:20,06h 20m,649,20 Seats available,"2.9
86",Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),23:30,06:00,06h 30m,500,14 Seats available,"2.3
63",Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,850,1 Seat available,"4.0
29",Bareilly to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,23:15,05h 13m,444,52 Seats available,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0137,Shatabdi AC Seater 2+2,18:05,23:05,05h 00m,598,37 Seats available,"2.6
6",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:20,00:02,05h 42m,415,52 Seats available,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,01:00,06h 30m,602,36 Seats available,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,01:00,06h 29m,444,51 Seats available,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - PLB0056,Rajdhani Non AC Seater 2+3,19:01,01:00,05h 59m,454,51 Seats available,"3.3
4",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,01:00,05h 59m,598,41 Seats available,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0113,Janrath AC Seater 2+2,19:01,00:31,05h 30m,598,36 Seats available,"1.6
6",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,02:45,07h 43m,444,52 Seats available,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,03:10,08h 08m,450,52 Seats available,3.3,Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,04:15,06h 00m,759,30 Seats available,"4.5
83",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,450,21 Seats available,"1.8
44",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,03:30,06h 50m,600,22 Seats available,"1.9
10",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),23:59,05:15,05h 16m,740,18 Seats available,"3.9
22",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
FlixBus,Bharat Benz A/C Seater (2+2),23:35,05:00,05h 25m,224,29 Seats available,"5.0
5",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BDV0175,Janrath AC Seater 2+2,17:29,20:29,03h 00m,304,35 Seats available,"2.9
4",Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0157,Ordinary Non AC Seater 2+3,17:30,20:57,03h 27m,252,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,20:06,02h 08m,255,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,20:50,02h 45m,255,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,21:50,03h 44m,255,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - ALI0011,Janrath AC Seater 2+2,18:31,21:30,02h 59m,304,36 Seats available,"2.6
16",Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,20:50,02h 18m,255,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0038,Ordinary Non AC Seater 2+3,18:33,21:30,02h 57m,252,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0159,Ordinary Non AC Seater 2+3,18:59,23:00,04h 01m,250,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,19:00,00:40,05h 40m,252,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,01:30,03h 30m,670,51 Seats available,2.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,670,45 Seats available,2.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,01:30,06h 00m,520,51 Seats available,2.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,02:30,05h 50m,600,48 Seats available,2.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BSR0059,Ordinary Non AC Seater 2+3,18:32,02:00,07h 28m,485,52 Seats available,3.3,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - FKP0027,Janrath AC Seater 2+2,20:00,04:55,08h 55m,710,35 Seats available,"2.5
13",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - SBD0106,Janrath AC Seater 2+2,20:31,05:00,08h 29m,710,31 Seats available,"3.2
57",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,05:55,08h 55m,710,32 Seats available,"2.8
18",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,799,30 Seats available,"1.0
9",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00,05:15,09h 15m,600,51 Seats available,"3.5
12",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30,05:00,09h 30m,570,47 Seats available,"1.2
10",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,1200,26 Seats available,New,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,550,40 Seats available,4.1,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,550,40 Seats available,4.1,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,550,40 Seats available,4.1,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),16:30,03:30,11h 00m,570,51 Seats available,2.5,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,600,44 Seats available,1.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00,06:30,11h 30m,1200,32 Seats available,1.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30,01:30,07h 00m,480,51 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00,01:45,06h 45m,480,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,480,51 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,20:00,03:00,07h 00m,480,51 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,03:00,06h 40m,480,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30,04:00,07h 30m,480,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0041,Ordinary Non AC Seater 2+3,20:30,03:30,07h 00m,480,51 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - ALM0177,Shatabdi AC Seater 2+2,20:47,02:51,06h 04m,698,36 Seats available,"1.2
4",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0047,Ordinary Non AC Seater 2+3,21:00,04:00,07h 00m,480,51 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0029,Ordinary Non AC Seater 2+3,21:25,04:59,07h 34m,480,51 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,399,25 Seats available,"4.5
228",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,381,24 Seats available,"3.8
407",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Yolo Bus,A/C Sleeper (2+1),22:19,05:43,07h 24m,549,19 Seats available,"3.8
240",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:20,06h 31m,450,19 Seats available,"1.9
165",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,05:25,11h 54m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,04:40,11h 06m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,666,51 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,06:31,12h 01m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46,06:03,11h 17m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00,06:30,11h 30m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,05:45,09h 15m,955,33 Seats available,"2.6
40",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - SBD0047,Pink Express AC Seater 2+2,21:00,06:00,09h 00m,955,41 Seats available,"2.6
59",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,21:10,08:00,10h 50m,698,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - AWD0116,Janrath AC Seater 2+3,21:30,07:30,10h 00m,827,48 Seats available,"3.4
17",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,05:55,09h 10m,807,24 Seats available,"4.7
205",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,22:20,04h 22m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,23:30,05h 25m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,01:50,07h 44m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,02:35,08h 03m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,23:55,04h 55m,512,51 Seats available, ,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,05:05,10h 02m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,03:00,07h 54m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,01:15,05h 08m,512,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,02:40,06h 24m,482,51 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - SBD0107,Janrath AC Seater 2+2,20:31,05:00,08h 29m,710,33 Seats available,"3.1
31",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,06:02,08h 00m,612,48 Seats available,"3.8
49",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,699,31 Seats available,"1.1
15",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,06:00,08h 00m,550,40 Seats available,"4.1
4",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,06:30,11h 00m,520,51 Seats available,"2.0
10",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,1300,30 Seats available,New,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,07:30,10h 50m,600,48 Seats available,"1.6
9",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,21:15,03h 00m,539,19 Seats available,"4.0
44",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Rinku Travels,A/C Seater / Sleeper (2+1),21:45,02:30,04h 45m,500,36 Seats available,3.4,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,01:50,03h 50m,399,28 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,599,22 Seats available,"4.0
4",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:55,04:00,04h 05m,337,46 Seats available,"4.4
7",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),16:30,19:45,03h 15m,629,6 Seats available,"2.8
12",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
ROYAL SAFARI INDIA TRAVELS,A/C Semi Sleeper (2+2),17:00,20:30,03h 30m,1169,24 Seats available,2.4,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),17:00,19:45,02h 45m,449,21 Seats available,2.4,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Seater (2+2),17:30,19:00,01h 30m,449,16 Seats available,2.4,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),17:30,21:30,04h 00m,719,44 Seats available,1.7,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - NDD0165,Ordinary Non AC Seater 2+3,18:27,23:59,05h 32m,384,52 Seats available,3.3,Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
UPSRTC - SRG0136,Ordinary Non AC Seater 2+3,23:00,04:30,05h 30m,416,52 Seats available,"2.2
30",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
NueGo,Electric A/C Seater (2+2),16:35,21:27,04h 52m,404,17 Seats available,3.9,Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
Zingbus Plus,Bharat Benz A/C Seater (2+2),18:00,23:15,05h 15m,190,35 Seats available,"4.6
232",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
NueGo,Electric A/C Seater (2+2),18:00,00:05,06h 05m,395,43 Seats available,"3.8
126",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
AdAG BUS SERVICE,A/C Seater / Sleeper (2+1),23:10,03:41,04h 31m,799,30 Seats available,"3.9
71",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
NueGo,Electric A/C Seater (2+2),21:00,02:45,05h 45m,355,42 Seats available,"4.0
100",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
NueGo,Electric A/C Seater (2+2),22:00,04:10,06h 10m,332,30 Seats available,"4.5
40",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,03:30,05h 30m,288,17 Seats available,"4.6
42",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
Zingbus Plus,Bharat Benz A/C Seater (2+2),23:40,04:30,04h 50m,279,22 Seats available,"4.4
255",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:20,03:10,04h 50m,405,20 Seats available,"4.5
261",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
IntrCity SmartBus,AC Sleeper (2+1),22:30,03:45,05h 15m,367,15 Seats available,"3.5
25",Delhi to Haridwar,https://www.redbus.in/bus-tickets/delhi-to-haridwar
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,04:45,09h 44m,955,40 Seats available,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,06:45,09h 14m,955,41 Seats available,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0092,Janrath AC Seater 2+2,22:30,06:45,08h 15m,955,34 Seats available,"3.5
37",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,06:30,08h 15m,759,31 Seats available,"4.7
159",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
Shri Krishna Travels & Cargo,AC Seater (2+2),23:55,03:50,03h 55m,764,42 Seats available, ,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
RSRTC - 192993,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,891,22 Seats available,"3.0
6",Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:20,04h 40m,475,33 Seats available,"4.6
45",Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow
