Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,03:00,07h 00m,2500,51 Seats available,4.6,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:30,03:00,06h 30m,2500,51 Seats available,4.6,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:00,04:30,08h 30m,3850,24 Seats available,4.6,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:00,07:30,08h 30m,3300,33 Seats available,4.6,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,04:50,08h 00m,969,33 Seats available,"4.4
9",Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,05:50,08h 00m,969,30 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:29,03:00,07h 31m,2500,51 Seats available,4.6,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:29,07:00,07h 31m,2500,44 Seats available,4.6,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:29,09:00,09h 31m,2500,44 Seats available,4.6,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),21:29,04:30,07h 01m,3850,30 Seats available,4.6,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:29,02:30,07h 01m,3300,50 Seats available,4.6,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),20:35,04:30,07h 55m,3000,30 Seats available,4.6,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:35,07:30,07h 55m,3300,32 Seats available,4.6,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),22:35,07:00,08h 25m,2500,44 Seats available,4.6,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,04:50,07h 50m,969,39 Seats available,"3.0
4",Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,07:58,08h 00m,969,32 Seats available,"4.3
13",Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
Zingbus Plus,A/C Sleeper (2+1),20:00,04:25,08h 25m,1264,26 Seats available,4.3,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,04:15,08h 15m,2500,51 Seats available,4.6,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:30,06:45,08h 15m,3850,32 Seats available,4.6,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,07:45,08h 15m,3300,51 Seats available,4.6,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:20,07h 00m,855,5 Seats available,"4.5
173",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05:50,07h 50m,855,8 Seats available,"4.4
194",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07:15,07h 35m,760,10 Seats available,"4.6
80",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:20,09h 05m,1029,2 Seats available,"4.8
41",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
Laxmi holidays,VE A/C Sleeper (2+1),23:30,06:40,07h 10m,793,12 Seats available,"4.6
49",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,1090,4 Seats available,"4.6
43",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:58,05:40,06h 42m,899,17 Seats available,"3.7
72",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,05:30,08h 00m,733,3 Seats available,"4.6
28",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,06:30,07h 30m,718,7 Seats available,"4.9
18",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06:35,07h 50m,853,4 Seats available,"4.3
31",Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,08:20,10h 30m,1216,38 Seats available,3.8,Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
RSRTC - 156675,Express Non AC Seater 2+3,22:30,08:30,10h 00m,548,35 Seats available,"1.7
11",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
Laxmi holidays,VE A/C Sleeper (2+1),23:30,08:45,09h 15m,793,12 Seats available,"4.3
413",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,06:30,07h 50m,874,9 Seats available,"4.3
243",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31,07:17,08h 46m,990,12 Seats available,"4.2
547",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,08:25,10h 35m,1003,11 Seats available,"4.5
85",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,07:00,08h 00m,800,31 Seats available,"4.0
8",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,07:05,08h 45m,855,5 Seats available,"4.5
1068",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,08:00,10h 15m,823,10 Seats available,"4.6
360",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,08:30,09h 45m,898,4 Seats available,"4.5
384",Delhi to Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,06:30,09h 00m,378,15 Seats available,"4.6
327",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07:20,08h 20m,300,15 Seats available,"4.5
340",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:25,06:05,08h 40m,440,21 Seats available,"4.5
300",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
AdMuskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:50,04:30,07h 40m,647,4 Seats available,"4.6
167",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:45,09h 15m,400,12 Seats available,"4.4
525",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:45,08h 15m,279,17 Seats available,"4.5
274",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:11,06:28,08h 17m,400,17 Seats available,"4.3
488",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,05:35,08h 50m,301,15 Seats available,"4.8
73",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,06:00,08h 45m,409,11 Seats available,"4.4
206",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
Laxmi holidays,VE A/C Sleeper (2+1),21:30,06:45,09h 15m,570,20 Seats available,"4.3
342",Amritsar to Delhi,https://www.redbus.in/bus-tickets/amritsar-to-delhi
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,2500,51 Seats available,4.6,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:30,02:30,06h 00m,2500,51 Seats available,4.6,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:00,07:00,09h 00m,3000,42 Seats available,4.6,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,08:30,09h 00m,2500,44 Seats available,4.6,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,08:30,09h 00m,3300,51 Seats available,4.6,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,2500,44 Seats available,4.6,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,05:30,06h 00m,2500,44 Seats available,4.6,Delhi Airport to Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,09:00,13h 00m,2500,44 Seats available,4.6,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),21:55,08:55,11h 00m,3000,30 Seats available,4.6,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),21:55,11:05,13h 10m,3000,30 Seats available,4.6,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),21:00,07:30,10h 30m,3300,44 Seats available,4.6,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,2500,44 Seats available,4.6,Amritsar to Delhi Airport,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,06:20,09h 20m,1130,39 Seats available,2.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,08:58,09h 00m,1130,34 Seats available,"2.6
4",Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:30,09:15,09h 45m,3300,48 Seats available,4.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,05:45,09h 45m,3300,51 Seats available,4.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:30,08:15,09h 45m,3850,33 Seats available,4.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Zimindara Travels,AC Sleeper (2+1),20:00,01:30,05h 30m,810,12 Seats available,4.0,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Rajpreet Travels and cargo,A/C Sleeper (2+1),20:00,01:15,05h 15m,666,30 Seats available,3.5,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Zimindara Travels,AC Sleeper (2+1),20:30,01:50,05h 20m,810,17 Seats available,4.0,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Rajpreet Travels and cargo,A/C Sleeper (2+1),20:40,01:30,04h 50m,905,12 Seats available,3.5,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Rajpreet Travels and cargo,VE A/C Sleeper (2+1),21:20,02:00,04h 40m,905,9 Seats available,3.5,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
Shree Balaji Express,A/C Seater/Sleeper (2+1),20:00,01:00,05h 00m,599,35 Seats available,2.6,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
AMBIKA MISHRA TRAVELS,AC Sleeper (2+1),20:40,01:10,04h 30m,650,13 Seats available,2.4,Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda
